2023-09-06 12:28:48,648 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (4d5a669f6e9ec0c03a1aed813409147b)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:28:48,945 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (4d5a669f6e9ec0c03a1aed813409147b)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:28:48,952 INFO  [Log] Send ENTER 
2023-09-06 12:28:54,239 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (4d5a669f6e9ec0c03a1aed813409147b)] -> class name: m-productCard__photo] 
2023-09-06 12:28:55,020 INFO  [Log] Successfully wrote to the file. 
2023-09-06 12:38:54,245 INFO  [Log] Main Page opened successfully 
2023-09-06 12:38:54,573 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (7a46b6a70502c47c7c5c46dd5e16af79)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:38:56,273 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (7a46b6a70502c47c7c5c46dd5e16af79)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:38:56,967 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (7a46b6a70502c47c7c5c46dd5e16af79)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:38:57,281 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (7a46b6a70502c47c7c5c46dd5e16af79)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:38:57,291 INFO  [Log] Send ENTER 
2023-09-06 12:39:02,078 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (7a46b6a70502c47c7c5c46dd5e16af79)] -> class name: m-productCard__photo] 
2023-09-06 12:39:03,307 INFO  [Log] Successfully wrote to the file. 
2023-09-06 12:40:05,642 INFO  [Log] Main Page opened successfully 
